frame_num,lidar_track_id,dt_track_id
1325,269,31
1325,358,33
1325,354,29
1325,554,55
1325,554,43
1325,567,35
1325,567,6
1326,547,42
1326,567,35
1326,567,6
1326,562,4
1326,550,5
1326,354,29
1326,386,44
1326,358,33
1326,269,31
1326,554,55
1326,554,43
1327,547,42
1327,354,29
1327,567,35
1327,567,6
1327,562,4
1327,386,44
1327,550,5
1327,269,31
1327,358,33
1327,554,55
1327,554,43
1328,354,29
1328,547,42
1328,579,26
1328,562,4
1328,550,5
1328,386,44
1328,567,35
1328,567,6
1328,358,33
1328,269,31
1328,554,55
1328,554,43
1329,567,35
1329,567,6
1329,550,5
1329,547,42
1329,562,4
1329,358,33
1329,386,44
1329,354,29
1329,554,55
1329,269,31
1329,579,26
1330,547,42
1330,567,35
1330,567,6
1330,550,5
1330,562,4
1330,386,44
1330,354,29
1330,358,33
1330,269,31
1330,554,55
1330,579,26
1331,547,42
1331,354,29
1331,550,5
1331,567,35
1331,567,6
1331,358,33
1331,562,4
1331,386,44
1331,582,59
1331,269,31
1331,554,55
1331,579,26
1332,547,42
1332,579,26
1332,354,29
1332,550,5
1332,562,4
1332,567,35
1332,567,6
1332,386,44
1332,358,33
1332,269,31
1332,554,55
1333,354,29
1333,547,42
1333,579,26
1333,550,5
1333,386,44
1333,562,4
1333,358,33
1333,378,1
1333,269,31
1333,567,35
1333,567,6
1333,554,55
1334,354,29
1334,547,42
1334,579,26
1334,550,5
1334,562,4
1334,567,35
1334,567,6
1334,554,55
1334,358,33
1334,386,44
1334,378,1
1334,269,31
1335,354,29
1335,547,42
1335,579,26
1335,567,35
1335,567,6
1335,562,4
1335,386,44
1335,550,5
1335,378,1
1335,358,33
1335,269,31
1335,554,55
1336,354,29
1336,547,42
1336,579,26
1336,550,5
1336,562,4
1336,386,44
1336,567,35
1336,567,6
1336,378,1
1336,269,31
1336,358,33
1336,554,55
1337,354,29
1337,547,42
1337,579,26
1337,562,4
1337,550,5
1337,386,44
1337,567,6
1337,378,1
1337,269,31
1337,358,33
1337,554,55
1338,354,29
1338,547,42
1338,579,26
1338,567,6
1338,550,5
1338,562,4
1338,386,44
1338,378,1
1338,269,31
1338,358,33
1338,554,55
1339,547,42
1339,354,29
1339,562,4
1339,550,5
1339,386,44
1339,378,1
1339,269,31
1339,358,33
1339,554,55
1339,579,26
1340,547,42
1340,354,29
1340,562,4
1340,386,44
1340,550,5
1340,269,31
1340,378,1
1340,358,33
1340,554,55
1340,579,26
1341,354,29
1341,547,42
1341,579,26
1341,386,44
1341,550,5
1341,562,4
1341,378,1
1341,269,31
1341,358,33
1341,554,55
1342,354,29
1342,547,42
1342,579,26
1342,562,4
1342,386,44
1342,550,5
1342,378,1
1342,358,33
1342,269,31
1342,554,55
1343,554,55
1343,378,1
1343,386,44
1343,358,33
1343,358,30
1343,547,42
1343,269,31
1343,550,5
1343,562,4
1343,354,29
1343,579,26
1343,583,62
1344,354,29
1344,547,42
1344,579,26
1344,562,4
1344,386,44
1344,550,5
1344,269,31
1344,378,1
1344,358,33
1344,554,55
1344,583,62
1345,354,29
1345,583,62
1345,579,26
1345,358,33
1345,358,30
1345,562,4
1345,550,5
1345,386,44
1345,269,31
1345,378,1
1345,554,55
1346,354,29
1346,579,26
1346,562,4
1346,358,33
1346,358,30
1346,386,44
1346,550,5
1346,269,31
1346,378,1
1346,554,55
1346,583,62
1347,554,55
1347,378,1
1347,386,44
1347,358,33
1347,358,30
1347,269,31
1347,583,62
1347,562,4
1347,550,5
1347,354,29
1347,579,26
1348,554,55
1348,358,33
1348,358,30
1348,378,1
1348,386,44
1348,269,31
1348,550,5
1348,562,4
1348,354,29
1348,579,26
1348,583,62
1349,354,29
1349,562,4
1349,550,5
1349,358,33
1349,358,30
1349,386,44
1349,378,1
1349,554,55
1349,269,31
1349,579,26
1349,583,62
1350,354,29
1350,579,26
1350,562,4
1350,386,44
1350,550,5
1350,358,33
1350,358,30
1350,269,31
1350,378,1
1350,554,55
1350,583,62
1351,354,29
1351,562,4
1351,550,5
1351,269,31
1351,386,44
1351,378,1
1351,358,33
1351,358,30
1351,554,55
1351,583,62
1352,554,55
1352,378,1
1352,386,44
1352,358,33
1352,358,30
1352,269,31
1352,550,5
1352,583,62
1352,562,4
1352,354,29
1353,269,31
1353,554,55
1353,378,1
1353,386,44
1353,358,33
1353,358,30
1353,550,5
1353,562,4
1353,354,29
1353,583,62
1354,354,29
1354,583,62
1354,562,4
1354,386,44
1354,550,5
1354,269,31
1354,378,1
1354,358,33
1354,358,30
1354,554,55
1355,354,29
1355,562,4
1355,550,5
1355,269,31
1355,358,33
1355,358,30
1355,386,44
1355,378,1
1355,554,55
1356,354,29
1356,562,4
1356,550,5
1356,269,31
1356,358,33
1356,358,30
1356,378,1
1356,386,44
1356,554,55
1357,354,29
1357,562,4
1357,550,5
1357,269,31
1357,386,44
1357,358,33
1357,358,30
1357,554,55
1358,354,29
1358,562,4
1358,550,5
1358,269,31
1358,386,44
1358,358,33
1358,358,30
1358,554,55
1359,354,29
1359,562,4
1359,550,5
1359,269,31
1359,386,44
1359,358,33
1359,554,55
1360,354,29
1360,562,4
1360,550,5
1360,269,31
1360,358,33
1360,386,44
1360,554,55
1361,354,29
1361,562,4
1361,550,5
1361,269,31
1361,358,33
1361,386,44
1361,554,55
1362,386,44
1362,358,33
1362,269,31
1362,550,5
1362,554,55
1362,562,4
1362,354,29
1363,354,29
1363,562,4
1363,550,5
1363,358,33
1363,386,44
1363,269,31
1363,554,55
1364,358,33
1364,386,44
1364,269,31
1364,550,5
1364,554,55
1364,562,4
1364,354,29
1365,354,29
1365,562,4
1365,550,5
1365,386,44
1365,358,33
1365,269,31
1365,554,55
1366,354,29
1366,562,4
1366,550,5
1366,269,31
1366,386,44
1366,358,33
1366,554,55
1367,358,33
1367,386,44
1367,269,31
1367,562,4
1367,554,55
1367,550,5
1367,354,29
1368,554,55
1368,269,31
1368,358,33
1368,386,44
1368,562,4
1368,550,5
1368,354,29
1369,358,33
1369,386,44
1369,269,31
1369,550,5
1369,594,55
1369,562,4
1369,354,29
1370,386,44
1370,358,33
1370,269,31
1370,594,55
1370,550,5
1370,562,4
1370,354,29
1371,354,29
1371,562,4
1371,550,5
1371,386,44
1371,358,33
1371,269,31
1371,594,55
1371,594,47
1372,358,33
1372,386,44
1372,269,31
1372,594,55
1372,594,47
1372,550,5
1372,562,4
1372,354,29
1373,354,29
1373,562,4
1373,550,5
1373,269,31
1373,358,33
1373,386,44
1373,594,55
1373,594,47
1374,354,29
1374,562,4
1374,550,5
1374,269,31
1374,386,44
1374,358,33
1374,594,55
1374,594,47
1375,358,33
1375,386,44
1375,269,31
1375,594,47
1375,594,55
1375,550,5
1375,562,4
1375,354,29
1376,354,29
1376,562,4
1376,550,5
1376,269,31
1376,358,33
1376,386,44
1376,594,47
1376,594,55
1376,594,46
1377,354,29
1377,562,4
1377,550,5
1377,269,31
1377,358,33
1377,386,44
1377,594,47
1377,594,55
1377,594,46
1378,354,29
1378,550,5
1378,386,44
1378,562,4
1378,269,31
1378,358,33
1378,594,47
1378,594,55
1378,594,46
1379,358,33
1379,386,44
1379,269,31
1379,594,47
1379,594,55
1379,594,46
1379,550,5
1379,562,4
1379,598,62
1379,354,29
1380,354,29
1380,550,5
1380,386,44
1380,562,4
1380,269,31
1380,598,62
1380,358,33
1380,594,55
1380,594,47
1380,594,46
1381,354,29
1381,386,44
1381,550,5
1381,562,4
1381,269,31
1381,358,33
1381,598,62
1381,594,46
1381,594,55
1381,594,47
1382,354,29
1382,562,4
1382,550,5
1382,386,44
1382,269,31
1382,358,33
1382,594,46
1382,594,55
1382,594,47
1382,598,62
1382,598,45
1382,598,42
1383,354,29
1383,550,5
1383,386,44
1383,562,4
1383,269,31
1383,358,33
1383,598,62
1383,598,45
1383,598,42
1383,594,55
1383,594,47
1383,594,46
1384,354,29
1384,550,5
1384,386,44
1384,269,31
1384,358,33
1384,598,62
1384,598,45
1384,598,42
1384,594,55
1384,594,47
1384,594,46
1385,386,44
1385,358,33
1385,594,55
1385,594,47
1385,594,46
1385,269,31
1385,550,5
1385,598,45
1385,598,62
1385,598,42
1385,354,29
1386,354,29
1386,550,5
1386,386,44
1386,358,33
1386,269,31
1386,598,45
1386,598,62
1386,598,42
1386,594,55
1386,594,47
1386,594,46
1387,354,29
1387,550,5
1387,386,44
1387,358,33
1387,269,31
1387,598,45
1387,598,62
1387,594,55
1387,594,47
1387,594,46
1388,354,29
1388,603,62
1388,358,33
1388,550,5
1388,386,44
1388,269,31
1388,269,23
1388,598,45
1388,594,55
1388,594,47
1388,594,46
1389,354,29
1389,603,62
1389,358,33
1389,550,5
1389,386,44
1389,269,31
1389,269,23
1389,598,45
1389,594,55
1389,594,47
1389,594,46
1390,354,29
1390,603,62
1390,550,5
1390,358,33
1390,386,44
1390,269,31
1390,598,45
1390,594,55
1390,594,47
1390,594,46
1391,354,29
1391,603,62
1391,386,44
1391,358,33
1391,550,5
1391,269,31
1391,598,45
1391,594,55
1391,594,47
1391,594,46
1392,594,55
1392,594,47
1392,594,46
1392,598,45
1392,269,31
1392,358,33
1392,550,5
1392,603,62
1392,386,44
1392,354,29
1393,354,29
1393,550,5
1393,386,44
1393,358,33
1393,269,31
1393,598,45
1393,594,55
1393,594,47
1394,354,29
1394,386,44
1394,550,5
1394,358,33
1394,269,31
1394,598,45
1394,594,55
1394,594,47
1395,354,29
1395,386,44
1395,550,5
1395,269,31
1395,358,33
1395,594,55
1395,594,47
1395,598,45
1396,354,29
1396,550,5
1396,386,44
1396,269,31
1396,358,33
1396,598,45
1396,594,55
1396,594,47
1397,354,29
1397,386,44
1397,550,5
1397,358,33
1397,269,31
1397,598,45
1397,594,55
1397,594,47
1398,354,29
1398,550,5
1398,358,33
1398,269,31
1398,386,44
1398,598,45
1398,594,55
1398,594,47
1399,354,29
1399,550,5
1399,269,31
1399,269,23
1399,386,44
1399,358,33
1399,594,55
1399,594,47
1399,598,45
1399,598,42
1400,354,29
1400,550,5
1400,386,44
1400,269,31
1400,269,23
1400,358,33
1400,594,55
1400,594,47
1400,598,45
1400,598,63
1400,598,42
1401,594,55
1401,594,47
1401,358,33
1401,386,44
1401,269,31
1401,269,23
1401,550,5
1401,354,29
1401,598,45
1401,598,63
1401,598,42
1402,594,55
1402,594,47
1402,358,33
1402,386,44
1402,269,31
1402,269,23
1402,550,5
1402,598,45
1402,598,63
1402,598,42
1402,354,29
1403,354,29
1403,598,63
1403,598,45
1403,598,42
1403,550,5
1403,269,31
1403,269,23
1403,386,44
1403,358,33
1403,594,55
1403,594,47
1404,354,29
1404,550,5
1404,386,44
1404,358,33
1404,269,31
1404,269,23
1404,594,55
1404,594,47
1404,598,45
1404,598,63
1404,598,42
1405,594,55
1405,594,47
1405,358,33
1405,386,44
1405,269,31
1405,269,23
1405,550,5
1405,598,45
1405,598,63
1405,598,42
1405,354,29
1406,594,55
1406,594,47
1406,358,33
1406,386,44
1406,269,31
1406,269,23
1406,550,5
1406,354,29
1407,354,29
1407,550,5
1407,386,44
1407,269,31
1407,269,23
1407,358,33
1407,594,55
1407,594,47
1408,354,29
1408,550,5
1408,386,44
1408,269,31
1408,269,23
1408,358,33
1408,594,55
1408,594,47
1409,594,55
1409,594,47
1409,358,33
1409,386,44
1409,269,31
1409,269,23
1409,550,5
1409,354,29
1410,354,29
1410,386,44
1410,550,5
1410,358,33
1410,269,31
1410,594,55
1410,594,47
1411,354,29
1411,550,5
1411,386,44
1411,269,31
1411,358,33
1411,594,55
1411,594,47
1412,594,55
1412,594,47
1412,358,33
1412,386,44
1412,269,31
1412,269,23
1412,550,5
1412,354,29
1413,354,29
1413,550,5
1413,269,31
1413,358,33
1413,386,44
1413,594,55
1413,594,47
1414,354,29
1414,550,5
1414,269,31
1414,386,44
1414,358,33
1414,594,55
1414,594,47
1415,354,29
1415,550,5
1415,386,44
1415,269,31
1415,358,33
1415,594,55
1415,594,47
1416,550,5
1416,354,29
1416,386,44
1416,358,33
1416,269,31
1416,594,55
1416,594,47
1417,354,29
1417,550,5
1417,596,18
1417,358,33
1417,386,44
1417,269,31
1417,269,23
1417,594,55
1417,594,47
1417,614,42
1418,594,55
1418,594,47
1418,358,33
1418,386,44
1418,269,31
1418,269,23
1418,550,5
1418,354,29
1418,596,18
1418,614,42
1419,550,5
1419,354,29
1419,614,42
1419,269,31
1419,358,33
1419,386,44
1419,594,55
1419,594,47
1419,596,18
1420,354,29
1420,550,5
1420,596,18
1420,269,31
1420,386,44
1420,358,33
1420,594,47
1420,594,55
1421,354,29
1421,550,5
1421,269,31
1421,386,44
1421,358,33
1421,594,47
1421,594,55
1422,354,29
1422,550,5
1422,269,31
1422,358,33
1422,386,44
1422,594,47
1422,594,55
1423,354,29
1423,550,5
1423,269,31
1423,358,33
1423,386,44
1423,594,47
1423,594,55
1424,354,29
1424,550,5
1424,269,31
1424,358,33
1424,386,44
1424,594,47
1424,594,55
1425,550,5
1425,354,29
1425,269,31
1425,358,33
1425,386,44
1425,594,47
1425,594,55
1425,594,38
1426,550,5
1426,354,29
1426,269,31
1426,386,44
1426,358,33
1426,594,47
1426,594,55
1426,594,38
1427,594,47
1427,594,55
1427,594,38
1427,358,33
1427,386,44
1427,269,31
1427,354,29
1427,550,5
1428,550,5
1428,354,29
1428,269,31
1428,358,33
1428,386,44
1428,594,47
1428,594,55
1428,594,38
1429,594,47
1429,594,55
1429,594,38
1429,358,33
1429,386,44
1429,269,31
1429,354,29
1429,550,5
1430,354,29
1430,550,5
1430,386,44
1430,269,31
1430,358,33
1430,594,55
1430,594,47
1430,594,38
1431,550,5
1431,354,29
1431,269,31
1431,269,23
1431,358,33
1431,386,44
1431,594,47
1431,594,55
1431,594,38
1431,619,39
1432,550,5
1432,354,29
1432,619,18
1432,358,33
1432,386,44
1432,269,31
1432,269,23
1432,594,55
1432,594,47
1432,594,38
1433,550,5
1433,354,29
1433,621,53
1433,619,18
1433,358,33
1433,386,44
1433,269,31
1433,594,55
1433,594,47
1433,594,38
1434,550,5
1434,354,29
1434,621,53
1434,619,18
1434,358,33
1434,386,44
1434,269,31
1434,594,55
1434,594,47
1434,594,38
1435,550,5
1435,619,18
1435,619,39
1435,354,29
1435,621,53
1435,358,33
1435,386,44
1435,269,31
1435,594,55
1435,594,47
1435,594,38
1436,550,5
1436,354,29
1436,621,53
1436,358,33
1436,619,18
1436,619,39
1436,386,44
1436,269,31
1436,594,55
1436,594,47
1436,594,38
1437,550,5
1437,354,29
1437,621,53
1437,619,18
1437,619,39
1437,358,33
1437,386,44
1437,269,31
1437,594,47
1437,594,55
1437,594,38
1438,550,5
1438,354,29
1438,621,53
1438,358,33
1438,619,18
1438,386,44
1438,269,31
1438,594,47
1438,594,55
1438,594,38
1439,550,5
1439,354,29
1439,621,53
1439,386,44
1439,358,33
1439,269,31
1439,619,18
1439,594,47
1439,594,55
1439,594,38
1440,550,5
1440,619,18
1440,354,29
1440,621,53
1440,386,44
1440,358,33
1440,269,31
1440,594,55
1440,594,47
1440,594,38
1441,550,5
1441,619,18
1441,619,39
1441,386,44
1441,358,33
1441,269,31
1441,594,55
1441,594,47
1441,594,38
1442,550,5
1442,619,18
1442,358,33
1442,386,44
1442,269,31
1442,594,55
1442,594,47
1442,594,38
1443,550,5
1443,619,18
1443,619,39
1443,619,42
1443,386,44
1443,269,31
1443,358,33
1443,594,55
1443,594,47
1443,594,38
1444,550,5
1444,619,18
1444,619,39
1444,619,42
1444,269,31
1444,358,33
1444,386,44
1444,594,55
1444,594,47
1444,594,38
1445,550,5
1445,619,18
1445,619,39
1445,619,42
1445,269,31
1445,358,33
1445,386,44
1445,594,55
1445,594,47
1445,594,38
1446,550,5
1446,619,18
1446,619,39
1446,619,42
1446,269,31
1446,358,33
1446,386,44
1446,594,55
1446,594,47
1446,594,38
1447,594,55
1447,594,47
1447,594,38
1447,386,44
1447,358,33
1447,269,31
1447,619,18
1447,619,39
1447,619,42
1447,550,5
1448,550,5
1448,619,18
1448,619,39
1448,619,42
1448,269,31
1448,358,33
1448,386,44
1448,594,55
1448,594,47
1448,594,38
1449,594,55
1449,594,47
1449,594,38
1449,386,44
1449,358,33
1449,269,31
1449,619,18
1449,619,39
1449,619,42
1449,550,5
1450,550,5
1450,619,18
1450,619,39
1450,619,42
1450,269,31
1450,358,33
1450,386,44
1450,594,55
1450,594,47
1450,594,38
1451,550,5
1451,619,18
1451,619,39
1451,619,42
1451,358,33
1451,386,44
1451,269,31
1451,594,55
1451,594,47
1451,594,38
1452,550,5
1452,619,18
1452,619,39
1452,619,42
1452,269,31
1452,358,33
1452,386,44
1452,594,55
1452,594,47
1452,594,38
1453,550,5
1453,619,18
1453,619,39
1453,619,42
1453,269,31
1453,358,33
1453,386,44
1453,594,55
1453,594,47
1453,594,38
1454,594,55
1454,594,47
1454,594,38
1454,386,44
1454,358,33
1454,269,31
1454,619,18
1454,619,39
1454,619,42
1454,550,5
1455,550,5
1455,619,18
1455,619,39
1455,619,42
1455,269,31
1455,358,33
1455,386,44
1455,594,55
1455,594,47
1455,594,38
1456,550,5
1456,619,18
1456,619,39
1456,619,42
1456,269,31
1456,358,33
1456,386,44
1456,594,55
1456,594,47
1456,594,38
1457,550,5
1457,619,39
1457,619,18
1457,619,42
1457,358,33
1457,386,44
1457,269,31
1457,594,55
1457,594,47
1457,594,38
1458,550,5
1458,269,31
1458,358,33
1458,386,44
1458,594,55
1458,594,47
1458,594,38
1459,550,5
1459,269,31
1459,358,33
1459,386,44
1459,594,55
1459,594,47
1459,594,38
1460,550,5
1460,269,31
1460,358,33
1460,386,44
1460,594,55
1460,594,47
1460,594,38
1461,550,5
1461,269,31
1461,358,33
1461,386,44
1461,594,55
1461,594,47
1461,594,38
1462,386,44
1462,358,33
1462,269,31
1462,269,23
1462,594,55
1462,594,47
1462,594,38
1462,550,5
1462,629,54
1463,594,55
1463,594,47
1463,594,38
1463,269,31
1463,269,23
1463,550,5
1463,386,44
1463,358,33
1463,629,54
1464,550,5
1464,632,39
1464,632,18
1464,632,42
1464,269,31
1464,269,23
1464,358,33
1464,386,44
1464,594,55
1464,594,47
1464,594,38
1464,629,54
1465,594,55
1465,594,47
1465,594,38
1465,269,31
1465,269,23
1465,632,39
1465,632,18
1465,632,42
1465,550,5
1465,386,44
1465,358,33
1465,629,54
1466,594,55
1466,594,47
1466,594,38
1466,269,31
1466,386,44
1466,550,5
1466,358,33
1466,632,39
1466,632,18
1467,358,33
1467,386,44
1467,269,31
1467,550,5
1467,594,55
1467,594,47
1467,594,38
1467,632,39
1467,632,18
1467,632,42
1468,550,5
1468,269,31
1468,386,44
1468,358,33
1468,594,55
1468,594,47
1468,594,38
1468,632,39
1468,632,18
1469,594,55
1469,594,47
1469,594,38
1469,386,44
1469,358,33
1469,269,31
1469,632,18
1469,632,42
1469,635,50
1469,550,5
1470,386,44
1470,358,33
1470,269,31
1470,632,42
1470,635,50
1470,550,5
1470,594,55
1470,594,47
1470,594,38
1471,594,55
1471,594,47
1471,594,38
1471,386,44
1471,358,33
1471,269,31
1471,632,42
1471,635,50
1471,550,5
1472,386,44
1472,386,15
1472,358,33
1472,269,31
1472,635,50
1472,632,42
1472,550,5
1472,636,62
1472,594,55
1472,594,47
1472,594,38
1473,636,62
1473,550,5
1473,635,26
1473,635,50
1473,269,31
1473,358,33
1473,386,44
1473,594,55
1473,594,47
1473,594,38
1474,550,5
1474,358,33
1474,635,26
1474,635,50
1474,386,44
1474,269,31
1474,594,55
1474,594,47
1474,594,38
1474,636,62
1475,550,5
1475,358,33
1475,635,21
1475,635,50
1475,635,26
1475,386,44
1475,269,31
1475,594,55
1475,594,47
1475,594,38
1475,636,62
1476,386,44
1476,358,33
1476,269,31
1476,635,21
1476,635,50
1476,635,26
1476,550,5
1476,594,55
1476,594,47
1476,594,38
1476,636,62
1477,594,55
1477,594,47
1477,594,38
1477,386,44
1477,386,15
1477,358,33
1477,269,31
1477,635,21
1477,635,26
1477,550,5
1477,636,62
1478,550,5
1478,636,62
1478,358,33
1478,635,21
1478,635,26
1478,386,44
1478,386,15
1478,269,31
1478,594,55
1478,594,47
1478,594,38
1479,550,5
1479,641,30
1479,636,62
1479,358,33
1479,635,21
1479,635,26
1479,386,44
1479,269,31
1479,594,55
1479,594,47
1479,594,38
1479,633,20
1480,594,55
1480,594,47
1480,594,38
1480,386,44
1480,641,30
1480,358,33
1480,633,20
1480,269,31
1480,635,26
1480,550,5
1480,636,62
1481,594,55
1481,594,47
1481,594,38
1481,386,44
1481,641,30
1481,358,33
1481,269,31
1481,635,26
1481,550,5
1481,636,62
1481,633,20
1482,550,5
1482,358,33
1482,635,26
1482,386,44
1482,269,31
1482,641,30
1482,594,55
1482,594,47
1482,594,38
1482,633,20
1482,636,62
1483,550,5
1483,636,62
1483,358,33
1483,635,26
1483,633,20
1483,386,44
1483,269,31
1483,641,30
1483,594,55
1483,594,47
1483,594,38
1484,550,5
1484,641,30
1484,641,56
1484,636,62
1484,358,33
1484,633,20
1484,386,44
1484,269,31
1484,594,55
1484,594,47
1484,594,38
1485,550,5
1485,636,62
1485,358,33
1485,644,51
1485,386,44
1485,633,20
1485,269,31
1485,269,23
1485,594,55
1485,594,47
1485,594,38
1485,641,30
1485,641,56
1486,550,5
1486,641,30
1486,641,56
1486,644,51
1486,358,33
1486,633,20
1486,386,44
1486,269,31
1486,645,62
1486,594,55
1486,594,47
1486,594,38
1487,645,62
1487,550,5
1487,269,31
1487,358,33
1487,386,44
1487,594,55
1487,594,47
1487,594,38
1487,641,30
1487,641,56
1487,644,51
1488,550,5
1488,269,31
1488,641,30
1488,641,56
1488,358,33
1488,386,44
1488,594,55
1488,594,47
1488,594,38
1488,644,51
1488,645,62
1489,550,5
1489,269,31
1489,269,23
1489,641,30
1489,358,33
1489,386,44
1489,594,55
1489,594,47
1489,594,38
1489,644,51
1489,645,62
1490,550,5
1490,269,31
1490,358,33
1490,386,44
1490,594,55
1490,594,47
1490,594,38
1490,641,30
1490,644,51
1490,645,62
1491,550,5
1491,269,31
1491,269,23
1491,641,30
1491,358,33
1491,386,44
1491,594,55
1491,594,47
1491,594,38
1491,644,51
1491,645,62
1492,550,5
1492,644,51
1492,358,33
1492,386,44
1492,269,31
1492,645,62
1492,594,55
1492,594,47
1492,594,38
1493,550,5
1493,269,31
1493,386,44
1493,358,33
1493,594,55
1493,594,47
1493,594,38
1493,644,51
1493,645,62
1494,550,5
1494,358,33
1494,386,44
1494,645,62
1494,269,31
1494,594,55
1494,594,47
1494,594,38
1494,644,51
1495,550,5
1495,644,51
1495,358,33
1495,386,44
1495,645,62
1495,269,31
1495,594,55
1495,594,47
1495,594,38
1496,550,5
1496,269,31
1496,386,44
1496,358,33
1496,594,55
1496,594,47
1496,594,38
1496,644,51
1496,645,62
1497,550,5
1497,269,31
1497,358,33
1497,386,44
1497,594,55
1497,594,47
1497,594,38
1497,644,51
1497,645,62
1498,645,62
1498,594,55
1498,594,47
1498,594,38
1498,358,33
1498,386,44
1498,269,31
1498,550,5
1498,644,51
1499,644,51
1499,358,33
1499,386,44
1499,269,31
1499,645,62
1499,594,55
1499,594,47
1499,594,38
1500,644,51
1500,269,31
1500,358,33
1500,386,44
1500,594,55
1500,594,47
1500,594,38
1500,645,62
1501,269,31
1501,358,33
1501,386,44
1501,594,55
1501,594,47
1501,594,38
1501,644,51
1501,645,62
1502,644,51
1502,358,33
1502,386,44
1502,645,62
1502,269,31
1502,594,55
1502,594,23
1502,594,47
1502,594,38
1503,594,55
1503,594,47
1503,594,38
1503,386,44
1503,358,33
1503,269,31
1503,644,51
1503,645,62
1504,594,55
1504,594,47
1504,594,38
1504,386,44
1504,358,33
1504,269,31
1504,644,51
1504,645,62
1505,358,33
1505,644,51
1505,386,44
1505,645,62
1505,269,31
1505,594,55
1505,594,47
1505,594,38
1506,594,55
1506,594,47
1506,594,38
1506,386,44
1506,358,33
1506,269,31
1506,644,30
1506,644,51
1506,645,62
1507,594,55
1507,594,47
1507,594,38
1507,386,44
1507,358,33
1507,269,31
1507,644,30
1507,644,51
1507,645,62
1508,636,21
1508,644,30
1508,644,51
1508,358,33
1508,386,44
1508,645,62
1508,269,31
1508,594,55
1508,594,23
1508,594,47
1508,594,38
1509,636,21
1509,644,30
1509,644,51
1509,358,33
1509,386,44
1509,645,62
1509,269,31
1509,594,55
1509,594,23
1509,594,47
1509,594,38
1510,594,55
1510,594,23
1510,594,47
1510,594,38
1510,386,44
1510,358,33
1510,269,31
1510,644,30
1510,644,51
1510,636,21
1510,645,62
1511,636,21
1511,644,30
1511,644,51
1511,358,33
1511,386,44
1511,645,62
1511,269,31
1511,594,55
1511,594,23
1511,594,47
1511,594,38
1512,645,62
1512,594,55
1512,594,23
1512,594,47
1512,594,38
1512,386,44
1512,358,33
1512,269,31
1512,644,30
1512,644,51
1512,636,21
1513,636,21
1513,644,30
1513,644,51
1513,358,33
1513,386,44
1513,269,31
1513,594,55
1513,594,23
1513,594,47
1513,594,38
1513,645,62
1514,594,55
1514,594,23
1514,594,47
1514,594,38
1514,386,44
1514,358,33
1514,269,31
1514,644,30
1514,644,51
1514,636,21
1514,645,62
1515,636,21
1515,645,62
1515,644,30
1515,644,51
1515,269,31
1515,358,33
1515,386,44
1515,594,55
1515,594,23
1515,594,47
1515,594,38
1515,594,14
1516,636,21
1516,269,31
1516,386,44
1516,594,55
1516,594,47
1516,594,38
1516,594,14
1516,644,30
1516,644,51
1516,645,62
1517,594,55
1517,594,47
1517,594,38
1517,594,14
1517,386,44
1517,269,31
1517,269,23
1517,644,30
1517,644,51
1517,636,21
1517,645,62
1518,636,21
1518,269,31
1518,269,23
1518,386,44
1518,594,55
1518,594,47
1518,594,38
1518,594,14
1518,644,30
1518,644,51
1519,636,21
1519,644,30
1519,644,51
1519,269,31
1519,269,23
1519,386,44
1519,594,55
1519,594,47
1519,594,38
1519,594,14
1520,594,55
1520,594,47
1520,594,38
1520,594,14
1520,386,44
1520,269,31
1520,269,23
1520,644,30
1520,644,51
1520,636,21
1521,636,12
1521,386,44
1521,269,31
1521,594,55
1521,594,47
1521,594,38
1522,594,55
1522,594,47
1522,594,38
1522,386,44
1522,269,31
1522,636,12
1523,636,12
1523,386,44
1523,269,31
1523,594,55
1523,594,47
1523,594,38
1523,594,14
1524,636,12
1524,386,44
1524,269,31
1524,594,55
1524,594,47
1524,594,38
1524,594,14
1525,386,44
1525,269,31
1525,636,12
1525,594,55
1525,594,47
1525,594,38
1525,594,14
1525,658,53
1526,636,12
1526,658,53
1526,386,44
1526,269,31
1526,594,55
1526,594,47
1526,594,38
1527,636,12
1527,658,53
1527,386,44
1527,269,31
1527,594,55
1527,594,47
1527,594,38
1528,636,12
1528,269,31
1528,386,44
1528,594,55
1528,594,47
1528,594,38
1529,636,12
1529,269,31
1529,386,44
1529,594,55
1529,594,47
1529,594,38
1530,636,12
1530,269,31
1530,594,55
1530,594,47
1530,594,38
1530,594,14
1531,636,12
1531,269,31
1531,594,55
1531,594,47
1531,594,38
1532,594,55
1532,594,47
1532,594,38
1532,594,14
1532,269,31
1532,636,12
1533,594,55
1533,594,47
1533,594,38
1533,594,14
1533,269,31
1533,636,12
1534,594,55
1534,594,47
1534,594,38
1534,594,14
1534,269,31
1534,636,12
1535,636,12
1535,269,31
1535,594,55
1535,594,47
1535,594,38
1536,636,12
1536,269,31
1536,594,55
1536,594,47
1536,594,38
1537,594,55
1537,594,47
1537,594,38
1537,269,31
1537,636,12
1538,636,12
1538,269,31
1538,594,55
1538,594,47
1538,594,38
1539,636,12
1539,269,31
1539,594,55
1539,594,47
1539,594,38
1540,594,55
1540,594,47
1540,594,38
1540,269,31
1540,636,12
1541,636,12
1541,269,31
1541,594,55
1541,594,47
1541,594,38
